kode_mhs,nama_prodi,id_smt,kode_mk,nama_mk,RMK,sks,nilai_akhir,nilai_huruf,Tahun angkatan,Semester_sekarang,Deskripsi Matkul
5025221228,Teknik Informatika,5,EF234708,Multivariate Data Analysis,Pemodelan & Komputasi Terapan (PKT),3,88,A,2022,7,pilihan
5025221228,Teknik Informatika,5,EF234605,Pervasive Computing and Sensor Networks,Komputasi Berbasis Jaringan (KBJ),3,98,A,2022,7,pilihan
5025221228,Teknik Informatika,6,UG234914,English,Non-Rumpun,2,78,AB,2022,7,wajib
5025221228,Teknik Informatika,6,UG234915,Technopreneurship,Non-Rumpun,2,73,B,2022,7,wajib
5025221228,Teknik Informatika,6,UG23490X,Religion,Non-Rumpun,2,93,A,2022,7,wajib
5025221228,Teknik Informatika,6,UG234913,Civics,Non-Rumpun,2,53,D,2022,7,wajib
5025221228,Teknik Informatika,6,EF234601,Mobile Programming,Algoritma Pemrograman (ALPRO),3,96,A,2022,7,wajib
5025221228,Teknik Informatika,6,EF234602,Human and Computer Interaction,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,95,A,2022,7,wajib
5025221228,Teknik Informatika,6,EF234622,Capstone Project,Non-Rumpun,3,88,A,2022,7,wajib
5025221228,Teknik Informatika,6,EF234603,Practical Work,Non-Rumpun,4,80,AB,2022,7,wajib
5025221228,Teknik Informatika,7,UG234912,Indonesian,Non-Rumpun,2,88,A,2022,7,wajib
5025221228,Teknik Informatika,7,UG234911,Pancasila,Non-Rumpun,2,88,A,2022,7,wajib
5025221228,Teknik Informatika,7,UG234916,Applied Technology and Digital Transformation,Non-Rumpun,3,92,A,2022,7,wajib
5025221228,Teknik Informatika,7,EF234701,Professional Ethics,Non-Rumpun,2,73,B,2022,7,wajib
5025221228,Teknik Informatika,7,EF234702,Undergraduate Pre-Thesis,Non-Rumpun,2,98,A,2022,7,wajib
5025221228,Teknik Informatika,7,Elective 3,Elective Course,Non-Rumpun,3,87,A,2022,7,wajib
5025221228,Teknik Informatika,7,Elective 4,Elective Course,Non-Rumpun,3,76,AB,2022,7,wajib
5025221228,Teknik Informatika,7,Enrichment,Enrichment Course,Non-Rumpun,3,97,A,2022,7,wajib
5025221228,Teknik Informatika,7,EF234518,Data Mining,Komputasi Cerdas Visi (KCV),3,92,A,2022,7,pilihan
5025221228,Teknik Informatika,7,EK234601,Robotics,Komputasi Cerdas Visi (KCV),3,82,AB,2022,7,pilihan
5025221229,Teknik Informatika,1,SM234101,Calculus 1,Non-Rumpun,3,84,AB,2022,7,wajib
5025221229,Teknik Informatika,1,EF234101,Fundamental Programming,Algoritma Pemrograman (ALPRO),4,56,C,2022,7,wajib
5025221229,Teknik Informatika,1,EF234102,Digital System,Komputasi Berbasis Jaringan (KBJ),3,76,AB,2022,7,wajib
5025221229,Teknik Informatika,1,EF234103,Linear Algebra,Pemodelan & Komputasi Terapan (PKT),3,94,A,2022,7,wajib
5025221229,Teknik Informatika,1,EF234104,Database System,Manajemen Cerdas Informasi (MCI),4,88,A,2022,7,wajib
5025221229,Teknik Informatika,2,EF234201,Data Structure,Algoritma Pemrograman (ALPRO),4,81,AB,2022,7,wajib
5025221229,Teknik Informatika,2,EF234202,Operating System,Komputasi Berbasis Jaringan (KBJ),4,98,A,2022,7,wajib
5025221229,Teknik Informatika,2,EF234203,Computer Organization,Komputasi Berbasis Jaringan (KBJ),3,65,BC,2022,7,wajib
5025221229,Teknik Informatika,2,EF234204,Numerical Computation,Pemodelan & Komputasi Terapan (PKT),3,90,A,2022,7,wajib
5025221229,Teknik Informatika,2,SM234201,Calculus 2,Non-Rumpun,3,92,A,2022,7,wajib
5025221229,Teknik Informatika,2,EW234201,Introduction to Intelligent Electrical and Informatics Technology,Non-Rumpun,2,94,A,2022,7,wajib
5025221229,Teknik Informatika,3,EF234301,Web Programming,Algoritma Pemrograman (ALPRO),3,88,A,2022,7,wajib
5025221229,Teknik Informatika,3,EF234302,Object Oriented Programming,Algoritma Pemrograman (ALPRO),3,93,A,2022,7,wajib
5025221229,Teknik Informatika,3,EF234303,Computer Network,Komputasi Berbasis Jaringan (KBJ),4,85,AB,2022,7,wajib
5025221229,Teknik Informatika,3,EF234304,Graph Theory,Pemodelan & Komputasi Terapan (PKT),3,100,A,2022,7,wajib
5025221229,Teknik Informatika,3,EF234305,Discrete Mathematics,Pemodelan & Komputasi Terapan (PKT),3,92,A,2022,7,wajib
5025221229,Teknik Informatika,3,EK234201,Artificial Intelligence Concepts,Komputasi Cerdas Visi (KCV),3,81,AB,2022,7,wajib
5025221229,Teknik Informatika,3,EF234307,Software Development Principles,Rekayasa Perangkat Lunak (RPL),2,79,AB,2022,7,wajib
5025221229,Teknik Informatika,4,EF234401,Network Programming,Komputasi Berbasis Jaringan (KBJ),3,83,AB,2022,7,wajib
5025221229,Teknik Informatika,4,EF234402,Probabilistic and Statistic,Pemodelan & Komputasi Terapan (PKT),3,92,A,2022,7,wajib
5025221229,Teknik Informatika,4,EF234403,Automata,Pemodelan & Komputasi Terapan (PKT),2,65,BC,2022,7,wajib
5025221229,Teknik Informatika,4,EF234404,Database Management,Manajemen Cerdas Informasi (MCI),3,86,A,2022,7,wajib
5025221229,Teknik Informatika,4,EF234405,Algorithm Design and Analysis,Algoritma Pemrograman (ALPRO),3,81,AB,2022,7,wajib
5025221229,Teknik Informatika,4,EF234406,Machine Learning,Komputasi Cerdas Visi (KCV),3,94,A,2022,7,wajib
5025221229,Teknik Informatika,4,ER234301,Software Design,Rekayasa Perangkat Lunak (RPL),3,99,A,2022,7,wajib
5025221229,Teknik Informatika,5,EF234501,Framework-based Programming,Algoritma Pemrograman (ALPRO),3,79,AB,2022,7,wajib
5025221229,Teknik Informatika,5,EF234502,Information Security,Komputasi Berbasis Jaringan (KBJ),3,92,A,2022,7,wajib
5025221229,Teknik Informatika,5,EF234502,Information Security,Teknologi Jaringan & Keamanan Siber Cerdas (NETICS),3,62,BC,2022,7,wajib
5025221229,Teknik Informatika,5,EF234503,Modeling and Simulation,Pemodelan & Komputasi Terapan (PKT),3,74,B,2022,7,wajib
5025221229,Teknik Informatika,5,EF234504,Computer Graphics,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,91,A,2022,7,wajib
5025221229,Teknik Informatika,5,EF234505,Knowledge based Engineering,Non-Rumpun,3,92,A,2022,7,wajib
5025221229,Teknik Informatika,5,Elective 1,Elective Course,Non-Rumpun,3,64,BC,2022,7,wajib
5025221229,Teknik Informatika,5,Elective 2,Elective Course,Non-Rumpun,3,85,AB,2022,7,wajib
5025221229,Teknik Informatika,5,EF234507,Wireless Network,Komputasi Berbasis Jaringan (KBJ),3,73,B,2022,7,pilihan
5025221229,Teknik Informatika,5,EF234610,Agent Based Simulation,Pemodelan & Komputasi Terapan (PKT),3,92,A,2022,7,pilihan
5025221229,Teknik Informatika,6,UG234914,English,Non-Rumpun,2,77,AB,2022,7,wajib
5025221229,Teknik Informatika,6,UG234915,Technopreneurship,Non-Rumpun,2,86,A,2022,7,wajib
5025221229,Teknik Informatika,6,UG23490X,Religion,Non-Rumpun,2,67,B,2022,7,wajib
5025221229,Teknik Informatika,6,UG234913,Civics,Non-Rumpun,2,71,B,2022,7,wajib
5025221229,Teknik Informatika,6,EF234601,Mobile Programming,Algoritma Pemrograman (ALPRO),3,98,A,2022,7,wajib
5025221229,Teknik Informatika,6,EF234602,Human and Computer Interaction,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,62,BC,2022,7,wajib
5025221229,Teknik Informatika,6,EF234622,Capstone Project,Non-Rumpun,3,68,B,2022,7,wajib
5025221229,Teknik Informatika,6,EF234603,Practical Work,Non-Rumpun,4,80,AB,2022,7,wajib
5025221229,Teknik Informatika,7,UG234912,Indonesian,Non-Rumpun,2,86,A,2022,7,wajib
5025221229,Teknik Informatika,7,UG234911,Pancasila,Non-Rumpun,2,97,A,2022,7,wajib
5025221229,Teknik Informatika,7,UG234916,Applied Technology and Digital Transformation,Non-Rumpun,3,82,AB,2022,7,wajib
5025221229,Teknik Informatika,7,EF234701,Professional Ethics,Non-Rumpun,2,79,AB,2022,7,wajib
5025221229,Teknik Informatika,7,EF234702,Undergraduate Pre-Thesis,Non-Rumpun,2,65,BC,2022,7,wajib
5025221229,Teknik Informatika,7,Elective 3,Elective Course,Non-Rumpun,3,92,A,2022,7,wajib
5025221229,Teknik Informatika,7,Elective 4,Elective Course,Non-Rumpun,3,87,A,2022,7,wajib
5025221229,Teknik Informatika,7,Enrichment,Enrichment Course,Non-Rumpun,3,75,B,2022,7,wajib
5025221229,Teknik Informatika,7,EK234501,Text Mining,Komputasi Cerdas Visi (KCV),3,88,A,2022,7,pilihan
5025221229,Teknik Informatika,7,EF234615,System Audit,Manajemen Cerdas Informasi (MCI),3,79,AB,2022,7,pilihan
5025221230,Teknik Informatika,1,SM234101,Calculus 1,Non-Rumpun,3,94,A,2022,7,wajib
5025221230,Teknik Informatika,1,EF234101,Fundamental Programming,Algoritma Pemrograman (ALPRO),4,94,A,2022,7,wajib
5025221230,Teknik Informatika,1,EF234102,Digital System,Komputasi Berbasis Jaringan (KBJ),3,42,D,2022,7,wajib
5025221230,Teknik Informatika,1,EF234103,Linear Algebra,Pemodelan & Komputasi Terapan (PKT),3,96,A,2022,7,wajib
5025221230,Teknik Informatika,1,EF234104,Database System,Manajemen Cerdas Informasi (MCI),4,88,A,2022,7,wajib
5025221230,Teknik Informatika,2,EF234201,Data Structure,Algoritma Pemrograman (ALPRO),4,84,AB,2022,7,wajib
5025221230,Teknik Informatika,2,EF234202,Operating System,Komputasi Berbasis Jaringan (KBJ),4,92,A,2022,7,wajib
5025221230,Teknik Informatika,2,EF234203,Computer Organization,Komputasi Berbasis Jaringan (KBJ),3,82,AB,2022,7,wajib
5025221230,Teknik Informatika,2,EF234204,Numerical Computation,Pemodelan & Komputasi Terapan (PKT),3,83,AB,2022,7,wajib
5025221230,Teknik Informatika,2,SM234201,Calculus 2,Non-Rumpun,3,96,A,2022,7,wajib
5025221230,Teknik Informatika,2,EW234201,Introduction to Intelligent Electrical and Informatics Technology,Non-Rumpun,2,73,B,2022,7,wajib
5025221230,Teknik Informatika,3,EF234301,Web Programming,Algoritma Pemrograman (ALPRO),3,99,A,2022,7,wajib
5025221230,Teknik Informatika,3,EF234302,Object Oriented Programming,Algoritma Pemrograman (ALPRO),3,98,A,2022,7,wajib
5025221230,Teknik Informatika,3,EF234303,Computer Network,Komputasi Berbasis Jaringan (KBJ),4,71,B,2022,7,wajib
5025221230,Teknik Informatika,3,EF234304,Graph Theory,Pemodelan & Komputasi Terapan (PKT),3,72,B,2022,7,wajib
5025221230,Teknik Informatika,3,EF234305,Discrete Mathematics,Pemodelan & Komputasi Terapan (PKT),3,93,A,2022,7,wajib
5025221230,Teknik Informatika,3,EK234201,Artificial Intelligence Concepts,Komputasi Cerdas Visi (KCV),3,89,A,2022,7,wajib
5025221230,Teknik Informatika,3,EF234307,Software Development Principles,Rekayasa Perangkat Lunak (RPL),2,94,A,2022,7,wajib
5025221230,Teknik Informatika,4,EF234401,Network Programming,Komputasi Berbasis Jaringan (KBJ),3,79,AB,2022,7,wajib
5025221230,Teknik Informatika,4,EF234402,Probabilistic and Statistic,Pemodelan & Komputasi Terapan (PKT),3,78,AB,2022,7,wajib
5025221230,Teknik Informatika,4,EF234403,Automata,Pemodelan & Komputasi Terapan (PKT),2,14,E,2022,7,wajib
5025221230,Teknik Informatika,4,EF234404,Database Management,Manajemen Cerdas Informasi (MCI),3,84,AB,2022,7,wajib
5025221230,Teknik Informatika,4,EF234405,Algorithm Design and Analysis,Algoritma Pemrograman (ALPRO),3,99,A,2022,7,wajib
5025221230,Teknik Informatika,4,EF234406,Machine Learning,Komputasi Cerdas Visi (KCV),3,85,AB,2022,7,wajib
5025221230,Teknik Informatika,4,ER234301,Software Design,Rekayasa Perangkat Lunak (RPL),3,77,AB,2022,7,wajib
5025221230,Teknik Informatika,5,EF234501,Framework-based Programming,Algoritma Pemrograman (ALPRO),3,94,A,2022,7,wajib
5025221230,Teknik Informatika,5,EF234502,Information Security,Komputasi Berbasis Jaringan (KBJ),3,52,D,2022,7,wajib
5025221230,Teknik Informatika,5,EF234502,Information Security,Teknologi Jaringan & Keamanan Siber Cerdas (NETICS),3,61,BC,2022,7,wajib
5025221230,Teknik Informatika,5,EF234503,Modeling and Simulation,Pemodelan & Komputasi Terapan (PKT),3,69,B,2022,7,wajib
5025221230,Teknik Informatika,5,EF234504,Computer Graphics,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,92,A,2022,7,wajib
5025221230,Teknik Informatika,5,EF234505,Knowledge based Engineering,Non-Rumpun,3,89,A,2022,7,wajib
5025221230,Teknik Informatika,5,Elective 1,Elective Course,Non-Rumpun,3,73,B,2022,7,wajib
5025221230,Teknik Informatika,5,Elective 2,Elective Course,Non-Rumpun,3,76,AB,2022,7,wajib
5025221230,Teknik Informatika,5,EF234511,Game Development Techniques,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,100,A,2022,7,pilihan
5025221230,Teknik Informatika,5,EF234506,Inter-Network Technology,Komputasi Berbasis Jaringan (KBJ),3,92,A,2022,7,pilihan
5025221230,Teknik Informatika,6,UG234914,English,Non-Rumpun,2,76,AB,2022,7,wajib
5025221230,Teknik Informatika,6,UG234915,Technopreneurship,Non-Rumpun,2,68,B,2022,7,wajib
5025221230,Teknik Informatika,6,UG23490X,Religion,Non-Rumpun,2,97,A,2022,7,wajib
5025221230,Teknik Informatika,6,UG234913,Civics,Non-Rumpun,2,75,B,2022,7,wajib
5025221230,Teknik Informatika,6,EF234601,Mobile Programming,Algoritma Pemrograman (ALPRO),3,92,A,2022,7,wajib
5025221230,Teknik Informatika,6,EF234602,Human and Computer Interaction,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,76,AB,2022,7,wajib
5025221230,Teknik Informatika,6,EF234622,Capstone Project,Non-Rumpun,3,22,E,2022,7,wajib
5025221230,Teknik Informatika,6,EF234603,Practical Work,Non-Rumpun,4,88,A,2022,7,wajib
5025221230,Teknik Informatika,7,UG234912,Indonesian,Non-Rumpun,2,89,A,2022,7,wajib
5025221230,Teknik Informatika,7,UG234911,Pancasila,Non-Rumpun,2,34,E,2022,7,wajib
5025221230,Teknik Informatika,7,UG234916,Applied Technology and Digital Transformation,Non-Rumpun,3,97,A,2022,7,wajib
5025221230,Teknik Informatika,7,EF234701,Professional Ethics,Non-Rumpun,2,38,E,2022,7,wajib
5025221230,Teknik Informatika,7,EF234702,Undergraduate Pre-Thesis,Non-Rumpun,2,100,A,2022,7,wajib
5025221230,Teknik Informatika,7,Elective 3,Elective Course,Non-Rumpun,3,90,A,2022,7,wajib
5025221230,Teknik Informatika,7,Elective 4,Elective Course,Non-Rumpun,3,73,B,2022,7,wajib
5025221230,Teknik Informatika,7,Enrichment,Enrichment Course,Non-Rumpun,3,89,A,2022,7,wajib
5025221230,Teknik Informatika,7,EF234711,Extended Reality,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,83,AB,2022,7,pilihan
5025221230,Teknik Informatika,7,EF234717,Special Topics in Network-Based Computing,Komputasi Berbasis Jaringan (KBJ),3,93,A,2022,7,pilihan
5025221231,Teknik Informatika,1,SM234101,Calculus 1,Non-Rumpun,3,93,A,2022,7,wajib
5025221231,Teknik Informatika,1,EF234101,Fundamental Programming,Algoritma Pemrograman (ALPRO),4,69,B,2022,7,wajib
5025221231,Teknik Informatika,1,EF234102,Digital System,Komputasi Berbasis Jaringan (KBJ),3,96,A,2022,7,wajib
5025221231,Teknik Informatika,1,EF234103,Linear Algebra,Pemodelan & Komputasi Terapan (PKT),3,100,A,2022,7,wajib
5025221231,Teknik Informatika,1,EF234104,Database System,Manajemen Cerdas Informasi (MCI),4,94,A,2022,7,wajib
5025221231,Teknik Informatika,2,EF234201,Data Structure,Algoritma Pemrograman (ALPRO),4,94,A,2022,7,wajib
5025221231,Teknik Informatika,2,EF234202,Operating System,Komputasi Berbasis Jaringan (KBJ),4,93,A,2022,7,wajib
5025221231,Teknik Informatika,2,EF234203,Computer Organization,Komputasi Berbasis Jaringan (KBJ),3,84,AB,2022,7,wajib
5025221231,Teknik Informatika,2,EF234204,Numerical Computation,Pemodelan & Komputasi Terapan (PKT),3,67,B,2022,7,wajib
5025221231,Teknik Informatika,2,SM234201,Calculus 2,Non-Rumpun,3,97,A,2022,7,wajib
5025221231,Teknik Informatika,2,EW234201,Introduction to Intelligent Electrical and Informatics Technology,Non-Rumpun,2,73,B,2022,7,wajib
5025221231,Teknik Informatika,3,EF234301,Web Programming,Algoritma Pemrograman (ALPRO),3,81,AB,2022,7,wajib
5025221231,Teknik Informatika,3,EF234302,Object Oriented Programming,Algoritma Pemrograman (ALPRO),3,83,AB,2022,7,wajib
5025221231,Teknik Informatika,3,EF234303,Computer Network,Komputasi Berbasis Jaringan (KBJ),4,83,AB,2022,7,wajib
5025221231,Teknik Informatika,3,EF234304,Graph Theory,Pemodelan & Komputasi Terapan (PKT),3,91,A,2022,7,wajib
5025221231,Teknik Informatika,3,EF234305,Discrete Mathematics,Pemodelan & Komputasi Terapan (PKT),3,96,A,2022,7,wajib
5025221231,Teknik Informatika,3,EK234201,Artificial Intelligence Concepts,Komputasi Cerdas Visi (KCV),3,65,BC,2022,7,wajib
5025221231,Teknik Informatika,3,EF234307,Software Development Principles,Rekayasa Perangkat Lunak (RPL),2,63,BC,2022,7,wajib
5025221231,Teknik Informatika,4,EF234401,Network Programming,Komputasi Berbasis Jaringan (KBJ),3,64,BC,2022,7,wajib
5025221231,Teknik Informatika,4,EF234402,Probabilistic and Statistic,Pemodelan & Komputasi Terapan (PKT),3,82,AB,2022,7,wajib
5025221231,Teknik Informatika,4,EF234403,Automata,Pemodelan & Komputasi Terapan (PKT),2,96,A,2022,7,wajib
5025221231,Teknik Informatika,4,EF234404,Database Management,Manajemen Cerdas Informasi (MCI),3,59,C,2022,7,wajib
5025221231,Teknik Informatika,4,EF234405,Algorithm Design and Analysis,Algoritma Pemrograman (ALPRO),3,64,BC,2022,7,wajib
5025221231,Teknik Informatika,4,EF234406,Machine Learning,Komputasi Cerdas Visi (KCV),3,100,A,2022,7,wajib
5025221231,Teknik Informatika,4,ER234301,Software Design,Rekayasa Perangkat Lunak (RPL),3,94,A,2022,7,wajib
5025221231,Teknik Informatika,5,EF234501,Framework-based Programming,Algoritma Pemrograman (ALPRO),3,99,A,2022,7,wajib
5025221231,Teknik Informatika,5,EF234502,Information Security,Komputasi Berbasis Jaringan (KBJ),3,85,AB,2022,7,wajib
5025221231,Teknik Informatika,5,EF234502,Information Security,Teknologi Jaringan & Keamanan Siber Cerdas (NETICS),3,92,A,2022,7,wajib
5025221231,Teknik Informatika,5,EF234503,Modeling and Simulation,Pemodelan & Komputasi Terapan (PKT),3,68,B,2022,7,wajib
5025221231,Teknik Informatika,5,EF234504,Computer Graphics,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,13,E,2022,7,wajib
5025221231,Teknik Informatika,5,EF234505,Knowledge based Engineering,Non-Rumpun,3,85,AB,2022,7,wajib
5025221231,Teknik Informatika,5,Elective 1,Elective Course,Non-Rumpun,3,94,A,2022,7,wajib
5025221231,Teknik Informatika,5,Elective 2,Elective Course,Non-Rumpun,3,100,A,2022,7,wajib
5025221231,Teknik Informatika,5,EF234703,IoT Technology,Teknologi Jaringan & Keamanan Siber Cerdas (NETICS),3,81,AB,2022,7,pilihan
5025221231,Teknik Informatika,5,EF234513,Enterprise Systems,Manajemen Cerdas Informasi (MCI),3,85,AB,2022,7,pilihan
5025221231,Teknik Informatika,6,UG234914,English,Non-Rumpun,2,66,B,2022,7,wajib
5025221231,Teknik Informatika,6,UG234915,Technopreneurship,Non-Rumpun,2,74,B,2022,7,wajib
5025221231,Teknik Informatika,6,UG23490X,Religion,Non-Rumpun,2,76,AB,2022,7,wajib
5025221231,Teknik Informatika,6,UG234913,Civics,Non-Rumpun,2,56,C,2022,7,wajib
5025221231,Teknik Informatika,6,EF234601,Mobile Programming,Algoritma Pemrograman (ALPRO),3,78,AB,2022,7,wajib
5025221231,Teknik Informatika,6,EF234602,Human and Computer Interaction,"Grafika, Interaksi, Gim dan Analitika (GIGA)",3,88,A,2022,7,wajib
5025221231,Teknik Informatika,6,EF234622,Capstone Project,Non-Rumpun,3,85,AB,2022,7,wajib
5025221231,Teknik Informatika,6,EF234603,Practical Work,Non-Rumpun,4,80,AB,2022,7,wajib
5025221231,Teknik Informatika,7,UG234912,Indonesian,Non-Rumpun,2,74,B,2022,7,wajib
5025221231,Teknik Informatika,7,UG234911,Pancasila,Non-Rumpun,2,84,AB,2022,7,wajib
5025221231,Teknik Informatika,7,UG234916,Applied Technology and Digital Transformation,Non-Rumpun,3,97,A,2022,7,wajib
5025221231,Teknik Informatika,7,EF234701,Professional Ethics,Non-Rumpun,2,88,A,2022,7,wajib
5025221231,Teknik Informatika,7,EF234702,Undergraduate Pre-Thesis,Non-Rumpun,2,88,A,2022,7,wajib
5025221231,Teknik Informatika,7,Elective 3,Elective Course,Non-Rumpun,3,81,AB,2022,7,wajib
5025221231,Teknik Informatika,7,Elective 4,Elective Course,Non-Rumpun,3,70,B,2022,7,wajib
5025221231,Teknik Informatika,7,Enrichment,Enrichment Course,Non-Rumpun,3,73,B,2022,7,wajib
5025221231,Teknik Informatika,7,EF234518,Data Mining,Komputasi Cerdas Visi (KCV),3,92,A,2022,7,pilihan
5025221231,Teknik Informatika,7,EF234615,System Audit,Manajemen Cerdas Informasi (MCI),3,94,A,2022,7,pilihan
5025221232,Teknik Informatika,1,SM234101,Calculus 1,Non-Rumpun,3,73,B,2022,7,wajib
5025221232,Teknik Informatika,1,EF234101,Fundamental Programming,Algoritma Pemrograman (ALPRO),4,97,A,2022,7,wajib
5025221232,Teknik Informatika,1,EF234102,Digital System,Komputasi Berbasis Jaringan (KBJ),3,92,A,2022,7,wajib
5025221232,Teknik Informatika,1,EF234103,Linear Algebra,Pemodelan & Komputasi Terapan (PKT),3,97,A,2022,7,wajib
5025221232,Teknik Informatika,1,EF234104,Database System,Manajemen Cerdas Informasi (MCI),4,65,BC,2022,7,wajib
5025221232,Teknik Informatika,2,EF234201,Data Structure,Algoritma Pemrograman (ALPRO),4,94,A,2022,7,wajib
5025221232,Teknik Informatika,2,EF234202,Operating System,Komputasi Berbasis Jaringan (KBJ),4,79,AB,2022,7,wajib
5025221232,Teknik Informatika,2,EF234203,Computer Organization,Komputasi Berbasis Jaringan (KBJ),3,84,AB,2022,7,wajib
5025221232,Teknik Informatika,2,EF234204,Numerical Computation,Pemodelan & Komputasi Terapan (PKT),3,82,AB,2022,7,wajib
5025221232,Teknik Informatika,2,SM234201,Calculus 2,Non-Rumpun,3,63,BC,2022,7,wajib
5025221232,Teknik Informatika,2,EW234201,Introduction to Intelligent Electrical and Informatics Technology,Non-Rumpun,2,99,A,2022,7,wajib
5025221232,Teknik Informatika,3,EF234301,Web Programming,Algoritma Pemrograman (ALPRO),3,100,A,2022,7,wajib
